id	sim	sent_1	sent_2
MSRvid#SP438	4	إمرأة تقطّع الفلفل بالسكين.	إمرأة تقطّع الفلفل الأخضر.
MSRvid#SP439	3	دب الباندا يمضغ العصا.	يلعب رضيع باندا بالعصا.
MSRvid#SP440	2	رجل يضيف الزيت إلى السيارة.	رجل يضع مضادا للتجمد في سيارة.
MSRvid#SP441	3.75	الناس يرفعون الحقائب.	يحمل العديد من الناس حقائب كبيرة.
MSRvid#SP442	0	يعزف الصبي البيانو.	إمرأة تضع الزيت في المقلاة.
MSRvid#SP443	0.4	رجل يتحدث في الهاتف.	رجل يمشي ليلا بجانب محل.
MSRvid#SP444	0.4	رجل يقطّع جزرة بواسطة آلة.	رجل يتسلق الحبل.
MSRvid#SP445	3.2	صبي لعب بلوحة المفاتيح.	شخص يعزف بيانو بلوح مفاتيح.
MSRvid#SP446	0.4	قط  يلعب بلاقط هوائي.	صبي يلعب في الوحل.
MSRvid#SP447	2	إمرأة تقطع اليقطين.	شخص يقطّع الشمام.
MSRvid#SP448	0	إمرأة تجدّل شعرها.	رجل يركب دراجة نارية.
MSRvid#SP449	0	رجل يقطع حبة بطاطا.	إمرأة تتسلق الجدار الصخري.
MSRvid#SP450	0	إمرأة تغذي رضيعا.	رجل يضيف الماء للمقلاة.
MSRvid#SP451	0.5	رجل يعزف القيثارة.	إمرأة تركب الخيل.
MSRvid#SP452	4.5	ألقى الناس دمية على حافة الهاوية.	بعض الناس يلقون دمية قبالة الهاوية.
MSRvid#SP453	0.5	أطلق الرصاص من مسدس.	قشرت حبة بطاطا .
MSRvid#SP454	0.5	إمرأة تخلط البيض.	المرأة تأكل.
MSRvid#SP455	0.5	إمرأة تقص ورقة من البلاستيك.	إمرأة تلعب القيثارة في الشوارع.
MSRvid#SP456	4	إمرأة تقطع الأناناس.	إمرأة تقطّع الأناناس إلى قطع.
MSRvid#SP457	3.75	إمرأة تضيف التوابل على اللحم.	إمرأة تضيف المكونات إلى لحم البقر.
MSRvid#SP458	4.25	شخص يضيف الزيت إلى المقلاة.	الطباخ يضيف الزيت إلى المقلاة.
MSRvid#SP459	3.75	طباخ يتبل بعض العجين.	رجل يتبل بعض العجين في مقلاة.
MSRvid#SP460	2.75	صبي يجري على الشاطئ.	اثنين من الصبية يلعبون على الشاطئ.
MSRvid#SP461	3.25	قرد صغير يخدش نفسه.	خدش القرد بطنه.
MSRvid#SP462	3	الرجل يرمي السكاكين على شجرة.	رجل يرمي شفرات إلى هدف قريب في الخارج.
MSRvid#SP463	0.8	ولد يقود دراجة إلى البوابة.	إمرأة تركب الخيل.
MSRvid#SP464	0.4	تشرح المرأة التوفو.	إمرأة تضع أحمر شفاه.
MSRvid#SP465	0.4	رجل يركب على متن قارب.	رجل يكبل في الجهاز.
MSRvid#SP466	0.4	إمرأة تطوي الورق.	إمرأة تضع ظلال العيون.
MSRvid#SP467	0.25	شخص ما يطوي قطعة من الورق.	شخص يقطّع قطعا صغيرة من الزنجبيل.
MSRvid#SP468	0.25	رجل يقوم ببطاقة خدعة.	رجل يعصر ماء.
MSRvid#SP469	0.75	رجل يعزف  البيانو.	شخص ما يعزف القيثارة.
MSRvid#SP470	0.25	رجل يرفع الأثقال.	رجل يفرم  الباذنجان.
MSRvid#SP471	4.8	رجل يقص العشب.	شاب يجزّ العشب.
MSRvid#SP472	0.8	شخص يخلط الماء و الطحين.	شخص يطلب التوصيل على الطريق.
MSRvid#SP473	0	الكلبين كانا في القلم.	ركب راعي البقر  حصانه في الصحراء.
MSRvid#SP474	3	ستيك	الشخص يأدّي الحيل على دراجة نارية.
MSRvid#SP475	0.75	رجل يقدم كعكة.	رجل يتبل السمان.
MSRvid#SP476	3.75	قط يفتح درج ويصعد في الداخل.	قط يفتح درجا بلاستيكيا بكفه ثم نطّ داخله.
MSRvid#SP478	0	رجل يفتح صندوقا بإستعمال سكين.	رجل يعزف القيثارة.
MSRvid#SP480	0	رجل يأكل.	إمرأة تتسلق الصخور.
MSRvid#SP481	3.5	جرو يكرر التقلب من جنب إلى جنب وهو على ظهره.	كلب يتقلب من جنب إلى جنب.
MSRvid#SP482	3.25	ولد صغير يغني و يعزف القيثارة.	طفل يعزف القيثارة.
MSRvid#SP483	0.4	المرأة تقشر ليمونا.	الرجل يتأرجح على الخيط.
MSRvid#SP484	0.8	رجل يعزف البوق.	شخص ما يلعب مع ضفدع .
MSRvid#SP485	1.8	رجل يقف على قمة سقف يعزف الكمان.	رجل يرقصعلى السقف .
MSRvid#SP486	1.6	كلب يبحث حوله.	كلب يراقب عداد متجر.
MSRvid#SP487	1.2	إمرأة تشرح بصلة.	رجل ظهر يقطع الجزرة بالسكين.
MSRvid#SP488	4.2	رجل حفر ثقوبا في الخشب.	رجل يحفر الخشب.
MSRvid#SP489	0.2	شخص ما قطع دائرة من ورقة وردية.	شخص ما يضع صلصة الطماطم في وعاء في اللحم.
MSRvid#SP490	0.2	رجل يعزف المزمار.	رجل يلاعب كلبا مقيّدا.
MSRvid#SP491	0.5	رجل يضع اللحم في كيس.	رجل يقود سيارة.
MSRvid#SP492	0	فتاة تأكل  حبة كب كيك.	رجل يعزف البوق.
MSRvid#SP493	4.5	أرنب تشم و تخدش أرنبا لعبة.	أرنب حقيقية تلعب مع أرنب لعبة.
MSRvid#SP494	0	رجل يدهن الخبز بالزبدة.	إمرأة تركب الخيل.
MSRvid#SP495	2.5	قرد يركل شخصا بركلة كاراتي.	قرد يمارس فنون القتال.
MSRvid#SP496	0.75	إمرأة تعصر بعض شرائح الخيار.	إمرأة انغمست في الوحل الأخضر.
MSRvid#SP498	2.75	رجل يأخذ قطعة من بيتزا ببروني خارج صندوق البيتزا و يضعها فوق الغطاء بعد أن أغلق الصندوق.	الرجل أخذ قطعة من بيتزا الببروني خارج الصندوق.
MSRvid#SP499	3.4	أضاف الرجل الخضروات إلى المرق في الوعاء.	رجل يضيف شرائح الخضار إلى وعاء الطهي مع الماء.
MSRvid#SP500	3.4	ركض الرجل وقفز واصطدم بالجدار.	رجل يقفز إلى الجدار.
MSRvid#SP501	0.4	رجل يعزف التشيلو.	رجل يرفع الأوزان الصغيرة بسرعة.
MSRvid#SP502	0.4	الرجل يتحدث.	رجل يمشي أسفل الدرج.
MSRvid#SP503	3.2	رجل يحاول إطعام الفأر إلى الثعبان.	رجل يغيظ الثعبان بالفأر.
MSRvid#SP504	2.4	رجل يتبل النقانق.	أضاف الرجل التوابل إلى الماء في إناء.
MSRvid#SP505	3	مهرج يغني و الناس يرقصون.	مهرج يغني.
MSRvid#SP506	0.4	إمرأة تطعم خنزير الأرض.	إمرأة تفرم الثوم.
MSRvid#SP507	0.5	رجل يحدّ سكينا.	رجل يحمل إمرأة.
MSRvid#SP508	3.929	شخص يشطف شريحة لحم  بالماء.	رجل يشطف شريحة لحم كبيرة.
MSRvid#SP509	3	ركب صبي دراجته فوق سياج معدني.	راكب دراجة  BMX  يقود على طول الجزء العلوي من السور.
MSRvid#SP510	1.75	رجل يرمي السكاكين على شجرة.	رجل يعرض ألعابا  سحرية.
MSRvid#SP511	0	رجل يضرب الطبول.	إمرأة تقطع بعض الأوراق.
MSRvid#SP512	0.4	إمرأة تمشط أقدامها.	إمرأة تفرم بصلة.
MSRvid#SP513	2.2	رجل يعزف القيثارة.	رجل يجلس ويعزف غيتارا صغيرا.
MSRvid#SP514	2.6	بنات يسيرون على المسرح.	نساء عارضات يسرن أسفل المنصة.
MSRvid#SP515	3.5	إمرأة تمارس تمارين الوزن.	إمرأة تتمرن بالحديد.
MSRvid#SP516	0.5	رجل يقشر حبة بطاطا.	رجل يتنزه لمسافات طويلة.
MSRvid#SP517	3.5	عصفور يلتقط كأسا من البلاستيك  بمنقاره يحتوي على سائل ويضع الكأس في وعاء.	عصفور يلتقط كأسا من البلاستيك يحتوي على سائل بمنقاره ويضع الكأس في وعاء.
MSRvid#SP518	0	إمرأة في المطر.	سيارة تقاد على طول الطريق.
MSRvid#SP520	0	إمرأة تركب فيلا.	رجل يرفع نفسه.
MSRvid#SP523	1.2	إمرأة تزيل الجلد من بعض اللحوم.	إمرأة تشرح طماطما.
MSRvid#SP524	0.6	إمرأة ترتدي سماعات .	إمرأة تفرم بعض أوراق shiso.
MSRvid#SP525	0.8	هرة صغيرة تشرب الحليب من وعاء.	طفل صغير يشرب الماء من الكوب.
MSRvid#SP526	4	هرة صغيرة تأكل طعامها من صحن.	هرة صغيرة تأكل بعض الطعام.
MSRvid#SP527	0.5	إمرأة تقرأ مجلة  عن أسلوب الحياة.	إمرأة تشرح اللحوم إلى قطع.
MSRvid#SP528	2.5	رجل يدفق الفلفل الحار في وعاء.	رجل يفتح علبة ويصب المحتويات في وعاء.
MSRvid#SP529	2.75	رجل يخلط المكونات في وعاء.	رجل يضرب اثنين من البيض في وعاء بالشوكة.
MSRvid#SP530	3.25	أكل الطير الطعام من الوعاء على الشجرة	عصفور يأكل من وعاء.
MSRvid#SP531	2	مجموعة من الفتيات تغادرن سيارة أجرة.	مقطع فيديو لريهانا تغادر سيارة أجرة.
MSRvid#SP532	0.8	رجل يكسر الطوب على رجل آخر.	إمرأة تكسر بيضة في مقلاة.
MSRvid#SP533	0	إمرأة تتبل قطعة من اللحم.	رجل يحمّل بندقية  بالرصاص.
MSRvid#SP534	0.4	إمرأة تسترخي في حوض الاستحمام.	إمرأة تطعن البطاطا بالشوكة.
MSRvid#SP535	0.6	إمرأة تضيف الزيت على الأسماك.	المرأة تقطع البطاطا.
MSRvid#SP536	0.8	إمرأة تكتب شيئا.	إمرأة تفرم بصلا أخضرا.
MSRvid#SP537	0.8	رجل يفرم أوراق الكزبرة.	رجل يعزف قيثارة.
MSRvid#SP538	0.8	رجل يأخذ شريحة من البيتزا.	رجل يتحدث على هاتفه المحمول.
MSRvid#SP539	0.4	رجل يضع اللحم داخل كيس من البلاستيك.	إمرأة تحمل الولب في كيس.
MSRvid#SP540	3	طفل يأكل طعامه.	طفل تغذى البازلاء.
MSRvid#SP541	0.4	رجل يقطع جزرة بواسطة آلة.	رجل يقف تحت المطر.
MSRvid#SP542	0	أرنب يتحدث.	رجل يمشي على حبل.
MSRvid#SP543	0	رجل يركب الحصان.	إمرأة تدلك ساق الطفل.
MSRvid#SP544	0	رجل يعزف الغيتار.	شخص ما يتمدد.
MSRvid#SP545	0.4	رجل يقطع كعكة.	رجل يكسر الأواني.
MSRvid#SP546	0	رجل يقود سيارة.	إمرأة تغطس الجمبري في الخليط.
MSRvid#SP547	3.6	كلب ينش ذبابة في السجادة قبل ذلك.	يلعب الكلب مع حشرة على السجادة.
MSRvid#SP548	0.231	كلب ينبح.	طائرة تطير.
MSRvid#SP549	3.2	رجل يعزف الغيتار ويغني على خشبة المسرح.	رجل يعزف الغيتار الكهربائي.
MSRvid#SP550	0	قرد يمشي على سرير.	رجل يركب الحصان.
MSRvid#SP551	0.5	إمرأة تطبخ البروكلي.	رجل يأكل طعامه.
MSRvid#SP552	0.3	رجل يضرب صبيا بإناء الزهور.	رجل يقص حصيرة.
MSRvid#SP553	1.25	صبي يعزف البيانو.	رجل يغني ويعزف الغيتار.
MSRvid#SP554	0	رجل يقلي التورتيا.	الشخص يؤدي خدعة البطاقات.
MSRvid#SP555	2.75	إمرأة تقدم الكرة الطائرة على الشبكة.	إمرأة تمرر الكرة الطائرة لإمرأة أخرى التي تقوم بالتقديم.
MSRvid#SP556	5	بدأ الشخص الحريق.	الشخص يشعل النار.
MSRvid#SP557	0.75	رجل يقطع الخيار بسكين.	رجل يطهي التورتيا في المقلاة.
MSRvid#SP558	1.25	رجل يلعب على لوح مفاتيح إلكتروني.	فرقة تعزف الآلات.
MSRvid#SP559	0	الرجل يخلط الكريمة المخفوقة.	الرجل يمسك ضربان.
MSRvid#SP560	0	رجل يعزف الكمان	الطفل يضحك و يزحف.
MSRvid#SP561	0.75	رجل يخلط عصيرا.	رجل يقشر بصلة.
MSRvid#SP562	3.75	رجل يقطع اصبع القدم من الحذاء من جلد فارغة باستخدام السيف.	رجل يقطع الحذاء بالسيف.
MSRvid#SP563	2.333	شخص يشرح اثنين من الأضلاع غير المطبوخة على حدة.	شخص ما يقطع قطعة من اللحم.
MSRvid#SP564	5	الشخص يزيل الزعانف من السمكة.	شخص يزيل ترسبات السمكة.
MSRvid#SP565	0	الناس يسيرون في الحديقة.	صبي واحد يتحدث مع رجل آخر.
MSRvid#SP566	3.2	طفل صغير يركب الحصان.	ركبت الطفلة الصغيرة الحصان.
MSRvid#SP567	0.75	شخص يقطع الثوم الى قطع بسكين.	شخص ما يضع المكونات في مقلاة عميقة .
MSRvid#SP568	0.5	رجل يطوي قطعة من الورق.	رجل يشرح وعاء من البلاستيك بحد السيف.
MSRvid#SP569	2.5	يدفع الرجل إلى الماء.	رجل يدفع رجلا آخر إلى المحيط.
MSRvid#SP570	1.75	ولد منزعج يلعب ألعاب الفيديو.	شخص يلعب الجايم بوي .
MSRvid#SP571	4	رجل يقوم بإتصال بهاتف محمول.	رجل يقوم بإتصال هاتفي.
